##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
MAX_STRENGTH;Max Strength;Puissance max;Max. Stärke;;Fuerza máxima;;;;;;;;;x
mountain_infantry_desc;Fighting in mountains and hills places unique strains on our ground troops, and makes it more difficult to move and attack. By skimming the best troops from our infantry, we should be able to train elite brigades to operate in the mountains. Although lacking some standard heavy equipm., these brigades will have specialized equipm. and training that will allow them to excel in rugged terrain.;Combattre dans les montagnes et les collines soumet nos troupes au sol à des pressions exceptionnelles qui les rendent difficiles à déplacer et à attaquer. En sélectionnant les meilleures troupes au sein de notre infanterie, nous devrions être en mesure d'entraîner des brigades d'élite pour qu'elles opèrent dans les montagnes. Bien que certains équipem. lourds standards manquent à ces brigades, elles disposeront d'un équipem. spécialisé et suivront un entraînement particulier.;Kämpfe in gebirgigem oder hügeligem Terrain erschweren unseren Bodentruppen das Vorrücken und Angreifen. Durch die Zusammenfassung der besten Soldaten unserer Infanterie in spezialisierten Gebirgsjägerbataillonen könnten wir dies ändern. Obwohl diese Gebirgstruppen nur wenig schweres Gerät mitführen können, sind sie aufgrund ihrer Sonderausbildung und Spezialausrüstung bestens für den Einsatz in zerklüftetem Gelände geeignet.;;El combate en montañas y colinas supone unas desventajas únicas para nuestras tropas terrestres, dificultando el movimiento y el ataque. Si hacemos una criba con las mejores tropas de nuestra infantería, deberíamos poder entrenar brigadas de elite para operar en las montañas. A pesar de carecer de material pesado, estas brigadas contarán con equipo especializado e instrucción que les permitirá sobresalir en terreno escarpado.;;;;;;;;;x
marine_infantry_desc;Naval landings against defended locations are risky and expensive in terms of casualties. Training and equipping infantry units especially for this task allow us to perform amphibious operations more effectively.;Les débarquements amphibies à des endroits sous protection militaire sont risqués et peuvent engendrer de lourdes pertes humaines. Nous pourrons effectuer des opérations amphibies plus efficaces en entraînant et en équipant des unités d'infanterie spécialement pour cette tâche.;Küstenlandungen vor feindlichen Verteidigungsstellungen sind risiko- und verlustreich. Wir könnten die Effizienz unserer amphibischen Operationen steigern, wenn wir spezielle Infanterieeinheiten für Küstenlandungen ausbilden und ausrüsten würden.;;Los desembarcos navales contra posiciones defendidas son arriesgados y costosos en cuanto a bajas. Si entrenamos y equipamos unidades para esta tarea específica, podremos llevar a cabo operaciones anfibias con más eficacia.;;;;;;;;;x
paratrooper_infantry_desc;The ability to build large transport aircraft opens up the opportunity to insert lightly armed infantry behind enemy lines. First we need to investigate the logistics of equipping and training such units. ;La capacité à construire de gros avions de transport offre l'opportunité d'introduire de l'infanterie légèrement armée derrière les lignes ennemies. Nous étudions en premier lieu la logistique nécessaire à l'équipement et à l'entraînement de telles unités.;Die Produktionsmöglichkeit für große Transportflugzeuge ermöglicht das Absetzen leichter Infanterie im feindlichen Hinterland. Zuerst sollten wir die Ausrüstungslogistik und die Ausbildung solcher Spezialeinheiten untersuchen.;;La capacidad de construir un avión de transporte da la oportunidad de introducir infantería con armamento ligero tras las líneas enemigas. Primero investigaremos la logística de equipar y entrenar tales unidades. ;;;;;;;;;x
engineer_brigade_activation_desc;Assault Engineers are the successors of the stormtroopers of the Great War.  These men are trained to storm trenches and fortifications, and excel in urban combat and in terrain that offers cover to protect them from return fire as they approach their targets.  While they lack field artillery and support weapons like heavy machine guns, they field heavy weapons that are effective against both buildings as well as armored vehicles.;Les études que nous avons menées ont démontré qu'une attaque pouvait échouer à cause d'une position ennemie fortifiée ou d'un fleuve. Les troupes soutenues par des ingénieurs formés à l'utilisation d'un équipement spécialisé peuvent surmonter plus facilement de tels obstacles que les troupes qui ne le sont pas. ;Unsere Studien haben ergeben, dass eine befestigte feindliche Stellung oder ein Fluss einen Angriff ins Stocken geraten lassen können. Truppen mit Unterstützung durch Pioniere mit Spezialausrüstung können diese Hindernisse leichter als andere Einheiten überwinden.;;Nuestros estudios ha revelado que una posición enemiga fortificada o un río pueden dar al traste con un ataque. Las tropas, con apoyo de ingenieros entrenados en el uso de material especializado, pueden sortear estos obstáculos con más eficacia. ;;;;;;;;;x
smallarms_technology_desc;Training and drill of infantry can only improve our units so far. Our infantry brigades could benefit from improvements to their small arms. By developing new weapons for our troops, we will enable them to focus more firepower against infantry and other soft targets. ;Seul l'entraînement et l'exercice de l'infanterie peuvent améliorer nos unités pour le moment. Les armes légères de nos brigades d'infanterie pourraient bénéficier d'améliorations. En développant de nouvelles armes pour nos troupes, nous leur permettront ;Selbst die gründlichste Ausbildung unserer Infanterie hat ihre Grenzen. Unsere Infanteriebrigaden könnten von verbesserten Infanteriewaffen profitieren. Durch die Entwicklung neuer Waffen würden wir unseren Truppen im Kampf gegen feindliche Infanterie und andere ungepanzerte Ziele mehr Feuerkraft in die Hände geben.;;"La instrucción y el ejercicio solo pueden mejorar nuestras unidades hasta este punto. Nuestras brigadas de infantería se podrían beneficiar de mejoras en sus armas portátiles. Si desarrollamos nuevas armas para nuestras tropas, les permitiremos desplegar más potencia de fuego contra otras unidades de infantería y demás objetivos ""no blindados"".";;;;;;;;;x
support_weapon_technology_desc;At some point our troops are going to have to hold key defensive positions. If we develop new support weapons, then by providing defensive fields of fire our infantry brigades should be able to better defend themselves when being attacked. ;À certains moments, nos troupes devront tenir des positions défensives clé. Si nous développons ensuite de nouvelles armes de soutien tout en garantissant des champs de tir défensifs, nos brigades d'infanterie devraient être en mesure de mieux se défendre lors d'une attaque. ;Früher oder später werden unsere Truppen Schlüsselpositionen halten müssen. Wenn wir neue Unterstützungswaffen entwickeln und unseren Infanteriebrigaden damit defensive Feuerunterstützung geben würden, sollten sie sich besser gegen Angriffe zur Wehr setzen können.;;En algún momento, nuestras unidades van a tener que conservar posiciones clave. Si desarrollamos nuevas armas de apoyo, con las cortinas de fuego defensivas, nuestras brigadas de infantería deberían poder defenderse mejor de un ataque. ;;;;;;;;;x
light_artillery_technology_desc;Against a prepared and dug in enemy, our infantry brigades will often suffer high casualties when attacking. Our recent experiments with integrating mortars and light machine guns into infantry brigades to suppress the enemy while advancing show great promise. Providing suppressive fire results in fewer losses suffered when we attack. ;Lors d'une attaque contre un ennemi bien préparé et retranché, nos brigades d'infanterie subiront souvent de lourdes pertes. Nos expériences récentes en matière d'intégration de petites pièces d'artillerie aux brigades d'infanterie sont très prometteuses.;Beim Angriff auf gut vorbereitete und verschanzte Feinde erleiden unsere Infanteriebrigaden häufig schwere Verluste. Unsere jüngsten Versuche, Infanteriebrigaden mit kleinkalibrigen Geschützen auszurüsten, ergaben äußerst viel versprechende Resultate. Mit diesen Geschützen sollten wir den Feind in die Deckung zwingen können, damit wir beim Angriff weniger Soldaten einbüßen.;;Contra un enemigo bien posicionado y atrincherado, nuestras brigadas de infantería sufrirán a menudo muchas bajas durante sus ataques. Nuestros recientes experimentos incorporando elementos de artillería ligera en las brigadas de infantería resultan de lo más prometedores. Deberían permitirnos suprimir al enemigo y sufrir menos bajas cuando ataquemos. ;;;;;;;;;x
light_anti_tank_technology_desc;Our infantry may be facing increasing numbers of mechanised troops. Our infantry's small arms struggle to damage hard units, such as enemy divisions containing tanks and other vehicles. If we research AT weapons to integrate with our infantry brigades, then they will be able to do more damage to that type of enemy.;"Notre infanterie peut être amenée à faire face à un nombre croissant de troupes mécanisées. Les armes légères de notre infanterie endommagent difficilement les unités ""blindées"" telles que les divisions de l'ennemi comportant des chars et d'autres véhicules. Si nous recherchons des armes AC à intégrer à nos brigades d'infanterie, nous serons ensuite en mesure d'infliger plus de dégâts à ce type d'ennemi.";Unsere Infanterie könnte es bald verstärkt mit mechanisierten Truppen zu tun bekommen. Ihre Handfeuerwaffen sind gegen solche Einheiten, vor allem gegen Panzer und andere gepanzerte Fahrzeuge, fast wirkungslos. Würden wir neue Panzerabwehrwaffen erforschen und in unsere Infanteriebrigaden integrieren, könnten sie derartigen Feindeinheiten mehr Schaden zufügen.;;"Puede que nuestra infantería se enfrente a un número creciente de tropas mecanizadas. Nuestra infantería trata de dañar con sus armas portátiles a unidades ""duras"", tales como divisiones enemigas con tanques y otros vehículos. Si investigamos armamento anticarro para integrarlo en nuestras brigadas de infantería, podremos infligir más daño a ese tipo de enemigo.";;;;;;;;;x
weapon_salt_water_proofing_desc;Regular weapons can become useless when they come into contact with salt-water. That is a major problem for Marines and pretty much anyone trying to invade a beach from the sea. Developing techniques to make our weapons salt-water proof would have great benefits in amphibious assaults.;;;;;;;;;;;;;x
light_smallarms_technology_desc;Special forces have special needs. Jumping out of an airplane and landing on the ground without breaking your neck is hard enough on its own, but it gets even harder the heavier your equipment is. Because of that, we can't give the same equipment for our special forces as the regulars. They need lighter, but still reliable small arms.;;;;;;;;;;;;;x
light_support_weapon_technology_desc;Special forces have special needs. Jumping out of an airplane and landing on the ground without breaking your neck is hard enough on its own, but it gets even harder the heavier your equipment is. Because of that, we can't give the same equipment for our special forces as the regulars. They need lighter, but still reliable support weapons.;;;;;;;;;;;;;x
portable_anti_tank_technology_desc;Special forces have special needs. Jumping out of an airplane and landing on the ground without breaking your neck is hard enough on its own, but it gets even harder the heavier your equipment is. Because of that, we can't give the same equipment for our special forces as the regulars. They need lighter, but still reliable Anti-Tank weapons.;;;;;;;;;;;;;x
mountain_gun_technology_desc;Our mountaineer troops don't have to jump out of airplanes or swim, so they can use somewhat heavier equipment than the other special forces. Still, to give them any real light artillery support, we need to adapt our light howitzers to the mountainous enviroment.;;;;;;;;;;;;;x
engineer_bridging_equipment_desc;Obstacles such as rivers and fortifications may impede the advance of our forces. Special equipment will allow them to breach such obstructions more effectively and contribute to the momentum of our attacks.;Des obstacles tels que des fleuves ou des fortifications peuvent ralentir l'avancée de vos forces. Un équipement spécial vous permettra d'ouvrir plus efficacement une brèche au niveau de telles obstructions et contribuera à la vivacité de nos attaques.;Hindernisse wie Flüsse und befestigte Stellungen können das Vorrücken unserer Truppen erschweren. Mit Spezialausrüstungen können sie solche Hindernisse effizienter überwinden, was auch zur Effizienz und Durchschlagskraft unserer Angriffe beitragen wird.;;Los obstáculos como ríos y fortificaciones pueden impedir el avance de nuestras fuerzas. El equipo especial les permitirá rebasar dichos obstáculos más eficazmente y contribuir al avance de nuestros ataques.;;;;;;;;;x
engineer_assault_equipment_desc;The enemy can create strongpoints to delay our troops. Such fortified positions need to be assaulted by troops aided with special equipment that is designed to counter the defenders advantages. ;L'ennemi peut créer des centres de résistance pour retarder nos troupes. De telles positions fortifiées doivent être prises d'assaut par des troupes s'appuyant sur un équipement spécialement conçu pour contrer les avantages défensifs des opposants.;Manchmal verstärkt der Feind seine Stellungen, um den Vormarsch unserer Truppen zu verlangsamen. Solche befestigten Positionen müssen von Truppen mit Spezialausrüstung angegriffen werden, deren Zweck es ist, den gegnerischen Vorteil auszugleichen.;;El enemigo puede crear puntos fortificados para retrasar a nuestras tropas. Dichos puntos fortificados han de ser tomados al asalto por tropas con equipo especial diseñado para anular las ventajas de los defensores. ;;;;;;;;;x
artic_warfare_equipment_desc;Arctic weather is a particularly hostile environment to fight in. By developing new equipment for our troops the effects of cold will be lessened and our casualties due to attrition reduced. ;Lors des combats, le climat arctique est un environnement particulièrement hostile. En développant un nouvel équipement pour nos troupes, les effets du froid seront amoindris et nos pertes humaines liées à l'attrition seront réduites.;Arktisches Gelände ist ein besonders unwirtlicher Kampfschauplatz. Durch die Entwicklung neuer Ausrüstungen für unsere Truppen können die Negativeffekte der Kälte reduziert und unsere Verlustquote gering gehalten werden.;;El clima ártico es un entorno particularmente hostil en el que luchar. Si desarrollamos nuevo equipo para nuestras tropas, los efectos del frío se reducirán, así como nuestras bajas por desgaste. ;;;;;;;;;x
desert_warfare_equipment_desc;The desert is a particularly hostile environment to fight in. By developing new equipment for our troops the effects of dehydration and sunstroke will be lessened and our casualties due to attrition reduced.;Lors des combats, le désert est un environnement particulièrement hostile. En développant un nouvel équipement pour nos troupes, les effets de la déshydratation et des insolations seront amoindris et nos pertes humaines liées à l'attrition seront réduites.;Die Wüste ist ein besonders unwirtlicher Kampfschauplatz. Durch die Entwicklung neuer Ausrüstungen für unsere Truppen können die Effekte von Dehydrierung und Sonnenstich reduziert und unsere Verlustquote gering gehalten werden.;;El desierto es un entorno particularmente hostil en el que luchar. Si desarrollamos nuevo equipo para nuestras tropas, los efectos de la deshidratación y la insolación se reducirán, así como nuestras bajas por desgaste.;;;;;;;;;x
jungle_warfare_equipment_desc;The jungle is a particularly hostile environment to fight in. By developing new equipment for our troops the effects of disease and the wild-life will be lessened and our casualties due to attrition reduced.;Lors des combats, la jungle est un environnement particulièrement hostile. En développant un nouvel équipement pour nos troupes, les effets de la déshydratation et des coups de chaleur seront amoindris et nos pertes humaines liées à l'attrition seront réduites.;Der Dschungel ist ein besonders unwirtlicher Kampfschauplatz. Durch die Entwicklung neuer Ausrüstungen für unsere Truppen können die Effekte von Dehydrierung und Sonnenstichen reduziert und unsere Verlustquote gering gehalten werden.;;La jungla es un entorno particularmente hostil en el que luchar. Si desarrollamos nuevo equipo para nuestras tropas, los efectos de la deshidratación y los golpes de calor se reducirán, así como nuestras bajas por desgaste. ;;;;;;;;;x
mountain_warfare_equipment_desc;Mountain-warfare requires specialized equipment like skis. Developing new tricks to improve the eqipment of our Mountaineers will make them more fit to fighting in mountainous and hilly terrain. (ALSO REDUCES THE EFFECTS OF WINTER VIA STRATEGIC EFFECT.);;;;;;;;;;;;;x
amphibious_warfare_equipment_desc;Amphibious warfare requires unique temporary modifications to our equipment to enable it to function properly. In landing on a beach, sand and water can foul any weapon. By developing such technologies, our troops will be confident that their equipment will not fail.;Des modifications temporaires particulières de notre équipement sont nécessaires pour qu'il puisse fonctionner correctement en cas de guerre amphibie. N'importe quelle arme peut être encrassée par le sable ou l'eau lors d'un atterrissage sur une plage. En développant de telles technologies, nos troupes auront confiance en la fiabilité de leur équipement.;Zum reibungslosen Einsatz unserer Ausrüstung für die amphibische Kriegsführung sind einige einzigartige Modifikationen erforderlich: Sand und Wasser können bei einem Strandangriff jede Waffe unbrauchbar machen. Die Entwicklung solcher Technologien wird unseren Truppen die Sicherheit geben, dass ihre Ausrüstung nicht im entscheidenden Moment versagt.;;La guerra anfibia requiere modificaciones temporales únicas en nuestro equipo para permitir que funcione adecuadamente. Durante los desembarcos, la arena y el agua pueden estropear cualquier arma. Si desarrollamos estas tecnologías, nuestras tropas podrán confiar en que su equipo no fallará.;;;;;;;;;x
airborne_warfare_equipment_desc;Airborne troops face particularly dangerous challenges. They need to be provided with lighter weapons and special equipment that allow them to deploy quickly. By developing such technology, paratroops will remain effective for longer when surrounded by the enemy.;Les troupes aéroportées font face à des défis particulièrement dangereux. Des armes plus légères et un équipement spécial doit leur être fourni pour leur permettre de se déployer rapidement. En développant une telle technologie, les troupes de parachutistes resteront efficaces plus longtemps lorsqu'elles sont encerclées par l'ennemi.;Fallschirmjäger sind besonders großen Gefahren ausgesetzt. Damit sich beweglicher sind, müssen sie mit leichteren Waffen und Spezialausrüstung ausgestattet werden. Die Entwicklung solcher Technologien erhöht die Effizienz von eingekesselten Fallschirmjägereinheiten.;;Las tropas aerotransportadas se enfrentan a desafíos especialmente peligrosos. Requieren armamento más ligero y equipo especial que les permita desplegarse rápidamente. Si desarrollamos esta tecnología, los paracaidistas serán eficaces durante más tiempo cuando los rodee el enemigo.;;;;;;;;;x
night_goggles_desc;Fighting at night is always a problem due to simply being able to see things. However, our scientists believe that we can develop equipment to allow our troops to fight more effectively using specialised night scopes. ;Combattre la nuit pose toujours problème pour la simple raison qu'il est difficile de distinguer les choses. Cependant nos scientifiques pensent que nous pouvons développer un équipement qui permettrait à nos troupes de combattre plus efficacement en utilisant des lunettes de vision nocturne spécialisées.;Nachtkämpfe sind aufgrund der eingeschränkten Sicht problematisch. Unsere Wissenschaftler sind jedoch der Ansicht, dass sie Nachtsichtgeräte entwickeln könnten, mit Hilfe derer unsere Truppen in der Nacht effizienter kämpfen können.;;El combate nocturno siempre es un problema debido al hecho básico de no ver. No obstante, nuestros científicos creen que podemos desarrollar material para permitir que nuestras tropas combatan con más eficacia gracias a visores nocturnos especiales. ;;;;;;;;;x
